Wavenumber,t0,60s,180s,5m,8m,10m,20m,30m,60m,90m
2737.941,0.148042294,0.158125222,0.163514433,0.164713822,0.165495106,0.166444099,0.166294801,0.16719815,0.170815246,0.170842897
2738.423,0.148274885,0.158349389,0.163726909,0.164921266,0.165700754,0.166648014,0.166498564,0.167386064,0.170969017,0.170999048
2738.906,0.148496072,0.158575608,0.163929033,0.165122562,0.165899194,0.166852804,0.166697239,0.167560117,0.171112729,0.171145234
2739.388,0.14870752,0.158802347,0.164120782,0.165314977,0.166091519,0.16705482,0.16689043,0.16772341,0.171249319,0.171283153
2739.87,0.148908683,0.15902404,0.164300515,0.165495097,0.166276199,0.167249982,0.167074864,0.167877705,0.171380202,0.171414666
2740.352,0.149099534,0.159236361,0.16446893,0.165662458,0.166455419,0.167435704,0.167250961,0.168028353,0.171509616,0.171541525
2740.834,0.149283435,0.159436797,0.16462769,0.165819115,0.166629836,0.167614357,0.167417894,0.16817973,0.171639821,0.17166707
2741.316,0.149463166,0.159623298,0.16478103,0.165968021,0.166801861,0.167787866,0.167576686,0.168335667,0.171772513,0.171792615
2741.798,0.149644021,0.159800184,0.164937443,0.166116941,0.166974111,0.167962673,0.167729572,0.168498838,0.171909499,0.171922759
2742.28,0.149832407,0.159974295,0.165105428,0.166273618,0.167148998,0.168145223,0.167882874,0.168671554,0.172053267,0.172059528
2742.762,0.150030003,0.160152214,0.165289468,0.166442843,0.167328053,0.168337663,0.168039655,0.168851322,0.172203025,0.172204182
2743.245,0.150239589,0.160341045,0.165493099,0.166627596,0.167512812,0.168541291,0.168205005,0.169035224,0.172358604,0.1723565
2743.727,0.150460901,0.160545342,0.165712087,0.166826727,0.167703712,0.168752661,0.168381373,0.169218214,0.172518196,0.172514951
2744.209,0.150691423,0.160764615,0.165940293,0.167035684,0.167901198,0.16896813,0.168568772,0.169396218,0.172680161,0.172678822
2744.691,0.150924468,0.160994544,0.166167337,0.167246479,0.168103289,0.169181041,0.168763514,0.169565104,0.172841165,0.172843569
2745.173,0.151156413,0.161230324,0.166386135,0.167455457,0.168310653,0.169387522,0.168960317,0.169726026,0.173000643,0.173009849
2745.655,0.15138336,0.161466376,0.166593854,0.167660125,0.16852351,0.169586274,0.169155706,0.169882449,0.173159726,0.173176841
2746.137,0.151600551,0.161696357,0.166790254,0.167859783,0.168738347,0.169776663,0.169341931,0.170038629,0.173317905,0.173344051
2746.619,0.151806612,0.161916211,0.166981003,0.168056255,0.168953862,0.169961269,0.169518173,0.170198943,0.173477383,0.173511208
2747.102,0.152001808,0.162125681,0.167171061,0.168252973,0.169166545,0.170143304,0.169685451,0.170366734,0.173639914,0.173676721
2747.583,0.152186966,0.16232249,0.167362775,0.168449479,0.169370918,0.170323412,0.169844783,0.170539572,0.173804422,0.17383665
2748.066,0.152368236,0.162512452,0.167559225,0.168647363,0.169564134,0.170504395,0.170003304,0.170716543,0.173972546,0.173990611
2748.548,0.152550358,0.162697362,0.167760178,0.16884526,0.169745532,0.170687754,0.170164489,0.17089315,0.174143666,0.174135429
2749.03,0.152740845,0.162883289,0.167964684,0.169044541,0.169916425,0.170873274,0.170332823,0.171067021,0.174317216,0.174272964
2749.512,0.152946129,0.163075068,0.168172276,0.169245659,0.170080754,0.171061601,0.170509537,0.171237791,0.174491953,0.174405353
2749.994,0.153169286,0.163275731,0.168382243,0.169451588,0.170243778,0.171253382,0.170692991,0.171406616,0.174666747,0.174535716
2750.476,0.153412253,0.163486558,0.168595297,0.169665069,0.170410098,0.171446892,0.170880345,0.171574651,0.174839958,0.174668434
2750.958,0.153669469,0.16370501,0.168809542,0.169886094,0.170581687,0.171641067,0.17106689,0.171744084,0.175009721,0.174803286
2751.44,0.153933951,0.163926779,0.169022624,0.17011239,0.170759862,0.171833102,0.171248748,0.171914064,0.175174173,0.174940548
2751.923,0.154198465,0.164146784,0.169231943,0.170340988,0.170940678,0.172021488,0.171425525,0.172084895,0.17533303,0.175078139
2752.405,0.154456013,0.164362234,0.169433707,0.170566632,0.171123478,0.172205376,0.171597408,0.172256091,0.175487592,0.175215236
2752.887,0.154704367,0.164573129,0.16962817,0.170785671,0.171304973,0.172386477,0.171768078,0.172427895,0.17564091,0.175351458
2753.369,0.154942137,0.164779982,0.169817206,0.170998336,0.171486481,0.172569314,0.171942235,0.172603225,0.175795359,0.175490472
2753.851,0.155173511,0.164989385,0.170005072,0.171205752,0.171669754,0.172757543,0.172123748,0.172784452,0.175955176,0.175635891
2754.333,0.155400706,0.165204631,0.170198386,0.171412044,0.171856766,0.172954597,0.172314866,0.172974129,0.176120702,0.175791331
2754.815,0.155625684,0.165428783,0.170400925,0.171619953,0.172051684,0.173160921,0.172515802,0.173171649,0.176292217,0.175959746
2755.297,0.155848162,0.165660823,0.170616241,0.171832214,0.172255166,0.173375007,0.172723497,0.173375795,0.176467858,0.176139385
2755.78,0.156067306,0.165897448,0.170843637,0.172048374,0.17246897,0.173591691,0.172936111,0.173583103,0.176644573,0.17632784
2756.262,0.156279763,0.166135355,0.171080498,0.172265925,0.172692877,0.173807741,0.173151188,0.17378889,0.176821457,0.17652062
2756.744,0.156487479,0.166369981,0.171323292,0.172482572,0.172926892,0.174018648,0.173366692,0.173992125,0.176998229,0.176713618
2757.226,0.15669354,0.166601584,0.171569646,0.172698553,0.173171234,0.174225044,0.173583445,0.174192867,0.177177147,0.176906289
2757.708,0.156903234,0.166831671,0.171817684,0.172915467,0.173426347,0.174428665,0.173799797,0.174395128,0.177361096,0.177098247
2758.19,0.157123842,0.167063809,0.172067625,0.173135362,0.173691573,0.174633801,0.174017192,0.17460195,0.17755256,0.177291465
2758.672,0.15736177,0.167303329,0.17231925,0.173364193,0.173965163,0.174844342,0.174234605,0.174816796,0.177753406,0.177487147
2759.154,0.15761815,0.167552517,0.172572778,0.173603098,0.174243165,0.175063715,0.174449167,0.175038937,0.177962898,0.177686551
2759.636,0.157892984,0.16781138,0.172826806,0.17385026,0.174520538,0.175291725,0.174659865,0.175265577,0.178178324,0.177886941
2760.119,0.158179568,0.168078138,0.173079912,0.174102467,0.174792888,0.175528148,0.174866499,0.17549088,0.178396858,0.178086784
2760.601,0.158472325,0.168348983,0.173331375,0.174355153,0.175055827,0.175770193,0.175070287,0.175711866,0.178615335,0.178283013
2761.083,0.158765388,0.168621382,0.173582154,0.174603973,0.175308252,0.17601678,0.175275105,0.175925253,0.178831892,0.178474917
2761.565,0.159054272,0.168892529,0.173833187,0.174845729,0.1755517,0.176265541,0.175484641,0.176132378,0.179046357,0.178663536
2762.047,0.159337323,0.169161662,0.174087089,0.175081783,0.175788801,0.176514538,0.175701558,0.176337011,0.179259692,0.178851716
2762.529,0.159617593,0.169429544,0.174346206,0.175314191,0.176023945,0.176762698,0.175928306,0.176543164,0.179472913,0.17904247
2763.011,0.159895654,0.169696438,0.174610326,0.17554799,0.176259109,0.177007432,0.176163246,0.176754484,0.179687379,0.179237221
2763.493,0.160174021,0.169963347,0.174876829,0.175785703,0.176494512,0.177245938,0.176402508,0.176971275,0.179903144,0.179437009
2763.976,0.160452123,0.170226975,0.175140991,0.176027547,0.176727298,0.177476924,0.176640971,0.177192201,0.180119078,0.179638002
2764.458,0.160731086,0.170488342,0.175399967,0.176274223,0.17695637,0.177700599,0.176876388,0.177416105,0.180335578,0.179839213
2764.94,0.16100812,0.170744897,0.175650676,0.176523887,0.17717909,0.177919124,0.177106504,0.177640982,0.180549252,0.180036592
2765.422,0.16128321,0.170996634,0.175893358,0.176774723,0.177396335,0.178137015,0.177333779,0.177866102,0.180760439,0.180229043
2765.904,0.161554684,0.171245595,0.176129901,0.177026038,0.177609203,0.178358804,0.177560044,0.178090979,0.180968744,0.18041799
2766.386,0.161825066,0.171495598,0.176365515,0.177278052,0.177824063,0.178590312,0.177791246,0.178318288,0.181175241,0.180605897
2766.868,0.162095473,0.171751467,0.176605413,0.177530786,0.178045752,0.178834556,0.17803003,0.178546995,0.181381964,0.180796104
2767.35,0.1623712,0.172018293,0.176853141,0.177786508,0.178278883,0.179090896,0.178278457,0.178777891,0.181592473,0.180991347
2767.833,0.162653953,0.172298368,0.177112025,0.178045923,0.178526757,0.179356747,0.178535916,0.179010124,0.181810555,0.181194256
2768.315,0.162947636,0.172592718,0.177383482,0.178309937,0.178789158,0.179631247,0.178800971,0.179242418,0.182040335,0.181404556
2768.797,0.163251407,0.172898538,0.177666342,0.178578323,0.179063452,0.179909005,0.179070756,0.179476475,0.182282718,0.181621317
2769.279,0.163565836,0.173211009,0.177960358,0.178850628,0.179344586,0.18018831,0.179342212,0.179713329,0.182537928,0.181842239
2769.761,0.163885883,0.173522997,0.178261985,0.179127087,0.179627507,0.180468712,0.179612461,0.179954742,0.18280252,0.182065789
2770.243,0.164208769,0.173829676,0.178570047,0.179408603,0.179907816,0.180750438,0.179879457,0.180203754,0.183071407,0.18229131
2770.725,0.164532516,0.174128483,0.178883345,0.179696567,0.180184855,0.181035651,0.180144028,0.180463466,0.183338768,0.182519569
2771.207,0.164856576,0.17442223,0.179202373,0.179994407,0.180460162,0.181326927,0.180408831,0.180733756,0.183601777,0.182754781
2771.689,0.165180662,0.174715494,0.179525221,0.180304657,0.180737474,0.181625571,0.180675909,0.18101505,0.183857666,0.183000232
2772.172,0.165508695,0.175017453,0.179854503,0.180629366,0.18102317,0.18193396,0.180950386,0.181307044,0.184107621,0.183260137
2772.654,0.165843761,0.17533521,0.180188563,0.180969015,0.181320994,0.182251446,0.181234933,0.181608035,0.184355598,0.183536796
2773.136,0.16618697,0.175672867,0.180527408,0.181321766,0.181633368,0.182578683,0.181530574,0.1819162,0.184604367,0.183828457
2773.618,0.166537775,0.176027883,0.180868889,0.181681206,0.181957217,0.182913298,0.181834852,0.182227283,0.184855678,0.184130356
2774.1,0.166890856,0.176393118,0.181208989,0.182040468,0.182288141,0.183250975,0.182144903,0.182538244,0.185111115,0.184434555
2774.582,0.167243681,0.176755336,0.181543205,0.18239128,0.182618225,0.183586965,0.182454169,0.182842944,0.185367512,0.184732019
2775.064,0.167589835,0.177107147,0.181869858,0.182727688,0.182942187,0.1839163,0.182756909,0.183137673,0.18562357,0.185016179
2775.546,0.167925928,0.177437859,0.182185158,0.183043954,0.183253635,0.184234657,0.183048403,0.183419028,0.185876408,0.185281669
2776.029,0.168253092,0.177747201,0.18249052,0.18334213,0.183553011,0.184538361,0.18332866,0.183686704,0.186126928,0.185529638
2776.51,0.168572444,0.178037705,0.182788088,0.183625886,0.183841852,0.184825678,0.183597666,0.183943133,0.186374735,0.185763427
2776.993,0.168888735,0.17831778,0.183081414,0.18390301,0.184124553,0.18509898,0.183860547,0.184194942,0.186623673,0.185989769
2777.475,0.169206465,0.17859738,0.183373344,0.184181311,0.18440618,0.185361073,0.184119961,0.184447724,0.186875945,0.18621529
2777.957,0.169531503,0.178885155,0.18366791,0.184468132,0.184691801,0.185616058,0.184381868,0.184708834,0.187133756,0.186446177
2778.439,0.169866942,0.17918596,0.183967254,0.184767595,0.184985162,0.185868905,0.184647488,0.184982286,0.187399195,0.1866844
2778.921,0.170214462,0.179503362,0.1842728,0.185081552,0.185286698,0.18612545,0.184919296,0.18526899,0.187672377,0.18693111
2779.403,0.170574915,0.179836601,0.184588346,0.185406557,0.185597078,0.18639088,0.185198918,0.185566151,0.187953753,0.18718554
2779.885,0.170948857,0.180186203,0.184915803,0.185740326,0.185917191,0.186669954,0.185488629,0.185871216,0.188243775,0.187446704
2780.367,0.171333763,0.180549348,0.185257538,0.186078947,0.186247249,0.186965486,0.185789445,0.186181387,0.188543235,0.187714384
2780.85,0.171724329,0.180925554,0.185612621,0.18641876,0.186585058,0.1872777,0.186103643,0.186493017,0.188849703,0.187988306
2781.332,0.172116054,0.181313524,0.185979614,0.186755393,0.186929526,0.187604868,0.186429775,0.186804465,0.189160804,0.188268523
2781.814,0.172502491,0.181709465,0.186351886,0.187088395,0.187277332,0.187941374,0.186765186,0.187113967,0.189471341,0.188554654
2782.296,0.172877756,0.182110036,0.186721818,0.187416373,0.187625185,0.188281598,0.187104335,0.187420977,0.189776,0.188845001
2782.778,0.173239592,0.182510147,0.187080869,0.18774072,0.187968229,0.188619915,0.187440858,0.187723488,0.190070543,0.189138688
2783.26,0.173591928,0.182906479,0.187427128,0.188064867,0.188305581,0.18895546,0.187770024,0.188022874,0.190355084,0.189435878
2783.742,0.173944016,0.18330107,0.187761541,0.188395484,0.188638785,0.189289746,0.188091841,0.188320528,0.1906329,0.189737997
2784.224,0.174305124,0.183692909,0.188090048,0.188739005,0.188971798,0.189627535,0.188407326,0.188619592,0.190912072,0.190046904
2784.707,0.17468643,0.184086572,0.188423107,0.189102789,0.189311038,0.189975968,0.188722849,0.188924997,0.19120136,0.190365558
2785.189,0.175091154,0.184484375,0.188767858,0.189488921,0.189662005,0.190338515,0.189044164,0.18923929,0.191507319,0.190694723
2785.671,0.175518304,0.184889116,0.189132145,0.189896934,0.190029118,0.190716695,0.189377432,0.189566629,0.191833679,0.191034018
2786.153,0.175959603,0.185297997,0.189514545,0.190320407,0.190413715,0.191106401,0.189725533,0.189906413,0.192179253,0.191379445
2786.635,0.176402557,0.185708717,0.189911976,0.190751302,0.190812702,0.191500058,0.190087867,0.190258271,0.192537882,0.191727116
2787.117,0.176835002,0.18611566,0.190318506,0.191179037,0.19122323,0.191892253,0.190461547,0.190617849,0.192903574,0.19207216
2787.599,0.177251394,0.186518297,0.190727707,0.191596028,0.191638667,0.192279089,0.190843098,0.190983385,0.193269889,0.192412987
2788.081,0.177651899,0.186915882,0.191137669,0.191999045,0.192056596,0.192661644,0.19123066,0.191353706,0.193635129,0.192749927
2788.563,0.178042556,0.187311212,0.191549126,0.19239107,0.19247304,0.1930449,0.191622394,0.191729012,0.193999014,0.193087251
2789.046,0.178434454,0.187709663,0.191965388,0.192777161,0.192887113,0.19343796,0.192019121,0.192109296,0.194364424,0.193428955
2789.528,0.178833634,0.188115068,0.192388847,0.1931633,0.193296607,0.193844945,0.192418575,0.192494761,0.194732377,0.193776955
2790.01,0.179245806,0.188529717,0.192820945,0.193554331,0.193701305,0.194267811,0.192821798,0.192883636,0.195103269,0.194132182
2790.492,0.179673452,0.188955444,0.193260718,0.193953237,0.19409965,0.194704185,0.193224864,0.193273356,0.195474613,0.194492501
2790.974,0.18010962,0.189388365,0.193702697,0.194356569,0.194490971,0.195144955,0.1936245,0.193661161,0.195843301,0.194853532
2791.456,0.180552327,0.189826414,0.194144268,0.194763637,0.194877052,0.195581247,0.194019256,0.194044291,0.196206959,0.19521188
2791.938,0.180998094,0.190266122,0.194581849,0.195171691,0.19525986,0.196006108,0.194407478,0.19442471,0.196565475,0.195566615
2792.42,0.181449654,0.190706584,0.195015442,0.195579101,0.195645153,0.196415414,0.194791843,0.194805189,0.196920882,0.195919652
2792.903,0.181905683,0.191145915,0.195446004,0.195987258,0.196037355,0.196810241,0.195175228,0.195189863,0.197277138,0.196274988
2793.385,0.182373297,0.191586527,0.195875664,0.196400088,0.196442875,0.197196015,0.195563412,0.195584666,0.197639553,0.196638264
2793.867,0.182851419,0.192026688,0.196303245,0.196818723,0.196863718,0.197576846,0.195958444,0.195988405,0.198009484,0.197011121
2794.349,0.183340547,0.192466396,0.196727788,0.197244568,0.197300767,0.197959682,0.196363011,0.196401889,0.198389022,0.19739575
2794.831,0.183836792,0.192907461,0.197149999,0.197678546,0.19775226,0.198350384,0.196777321,0.196819976,0.198776246,0.197791439
2795.313,0.18433676,0.193350637,0.197568468,0.198119268,0.198214889,0.198750042,0.197200144,0.197238926,0.199170195,0.198195723
2795.795,0.184837142,0.193796906,0.197985308,0.198564204,0.198684892,0.199163649,0.197631069,0.19765517,0.199569513,0.198604935
2796.277,0.1853386,0.194249735,0.198405785,0.199014047,0.199160507,0.19959122,0.198068245,0.198069305,0.199974482,0.199017214
2796.76,0.185840223,0.1947092,0.198835868,0.199466727,0.199637526,0.200032976,0.198511879,0.198482328,0.200385159,0.199429547
2797.242,0.186343584,0.195175677,0.199279849,0.199921093,0.200113962,0.200486305,0.198961575,0.198898372,0.200802391,0.199839525
2797.724,0.186850586,0.195648037,0.199740835,0.200377138,0.200588047,0.200947102,0.199416498,0.199319626,0.201226065,0.20024589
2798.206,0.187357753,0.196123639,0.200218122,0.200835101,0.201056665,0.201409277,0.199873556,0.199745889,0.201654487,0.200646561
2798.688,0.187864672,0.196601353,0.200707651,0.201294292,0.201518056,0.201869134,0.200332341,0.200175976,0.202085,0.201040881
2799.17,0.188368364,0.197081103,0.201205383,0.201757936,0.201972204,0.202323194,0.200789965,0.200609103,0.202517603,0.201430875
2799.652,0.188868663,0.197565604,0.201707245,0.202226501,0.202419556,0.202772986,0.201246841,0.201041707,0.202951733,0.201821089
2800.134,0.189367638,0.198060737,0.202212779,0.202705757,0.202863436,0.203225016,0.201703798,0.201477546,0.203388631,0.202219405
2800.616,0.189870089,0.198570198,0.202724606,0.203198252,0.203309369,0.203687125,0.202163099,0.201919397,0.203833046,0.202632286
2801.099,0.190381311,0.199097002,0.203243918,0.203706303,0.203761809,0.20416541,0.202626401,0.202371808,0.204287012,0.203065534
2801.581,0.190904201,0.199640774,0.203773843,0.204227615,0.204226737,0.204664872,0.20309515,0.202838159,0.204753918,0.203521887
2802.063,0.191438096,0.200193897,0.204310083,0.204757561,0.204704372,0.205182487,0.203567906,0.203318644,0.205230884,0.203998115
2802.545,0.191981425,0.20074996,0.204851193,0.205289213,0.205197398,0.205713902,0.204043841,0.203810109,0.205717062,0.204488085
2803.027,0.192529387,0.201301197,0.205391175,0.20581796,0.205703821,0.206250212,0.204520888,0.204308201,0.206208382,0.204983695
2803.509,0.193077929,0.201844064,0.205925026,0.206339176,0.206222758,0.206783357,0.204999467,0.204806389,0.206701115,0.205476787
2803.991,0.193625478,0.202379616,0.206452322,0.206854244,0.206750659,0.20730876,0.205482268,0.205303684,0.20719447,0.205963746
2804.473,0.194173026,0.202912152,0.206973206,0.207367538,0.207284875,0.207824241,0.205971772,0.205799283,0.207686637,0.206443259
2804.956,0.19472554,0.20344959,0.20749275,0.207886019,0.207824297,0.208333063,0.206472526,0.206299144,0.208180331,0.206918446
2805.438,0.195290797,0.203999771,0.208017721,0.208417309,0.208369146,0.208841108,0.206988464,0.206809996,0.208677981,0.207395003
2805.92,0.195875666,0.204568051,0.208554461,0.208968135,0.208920766,0.209354689,0.207521884,0.207338795,0.209181903,0.207879881
2806.402,0.196482628,0.205154881,0.209108468,0.209538493,0.209480045,0.209880137,0.20807092,0.207887145,0.209694133,0.208377243
2806.884,0.197115325,0.205758753,0.209682067,0.2101298,0.21005054,0.21042246,0.208635378,0.208457222,0.210217213,0.208890538
2807.366,0.197771358,0.206376199,0.210276315,0.210736025,0.210633365,0.210984954,0.209210509,0.209041915,0.210752217,0.209420696
2807.848,0.198443361,0.207002393,0.210888816,0.211352338,0.211230765,0.211568493,0.2097926,0.209634073,0.21130005,0.209966294
2808.33,0.199125625,0.20763394,0.211518795,0.211972721,0.211842066,0.212172001,0.210379158,0.21022617,0.211860542,0.210525087
2808.813,0.199807392,0.208266845,0.212159839,0.212593461,0.212463284,0.21279004,0.210967085,0.210810255,0.21243324,0.211094228
2809.294,0.200481712,0.2088999,0.212807085,0.213209925,0.213091306,0.213417381,0.211555552,0.211384947,0.213016223,0.211669939
2809.777,0.201142875,0.209532277,0.213455599,0.213822352,0.213720131,0.214045949,0.212142908,0.211951012,0.213605932,0.212250031
2810.259,0.201789805,0.210163749,0.214101435,0.214431888,0.214346874,0.214669197,0.212730382,0.21251343,0.214200105,0.212833079
2810.741,0.202426309,0.210796428,0.214743536,0.215044096,0.214969517,0.215284285,0.213320062,0.213079738,0.214797782,0.213418207
2811.223,0.203060661,0.211434536,0.215382395,0.215664088,0.215589629,0.215892741,0.213914428,0.213658692,0.215399188,0.214008701
2811.705,0.203700805,0.21208109,0.216019069,0.216296732,0.216209873,0.216498919,0.21451681,0.214254084,0.216004946,0.214605711
2812.187,0.20435659,0.212740086,0.216658704,0.216947604,0.216834033,0.217111344,0.21513031,0.214869484,0.216619238,0.215212357
2812.669,0.205034054,0.213414692,0.217305174,0.217618801,0.21746725,0.21773811,0.215756612,0.215503535,0.217243363,0.215831048
2813.151,0.205734523,0.214106189,0.217962075,0.218306864,0.218111736,0.218384473,0.216395504,0.216151861,0.217880429,0.216462386
2813.634,0.206456423,0.214811788,0.218631661,0.219008782,0.218768625,0.219051313,0.217045545,0.216810096,0.218529136,0.217105168
2814.116,0.207194542,0.215529829,0.219317739,0.219718294,0.219440825,0.219737124,0.217704677,0.217474271,0.219190446,0.217759393
2814.598,0.207945074,0.216256843,0.220020942,0.220429842,0.220127891,0.22043644,0.218371021,0.21814399,0.219862381,0.218422706
2815.08,0.208706197,0.216991248,0.220743384,0.221142718,0.220832078,0.221146658,0.219046048,0.218821041,0.220544091,0.219096806
2815.562,0.209477085,0.217733269,0.22148704,0.221857418,0.221555166,0.221865806,0.21973267,0.21950963,0.221236314,0.219783389
2816.044,0.210258068,0.21848449,0.222251627,0.222578271,0.222296295,0.222593237,0.220433597,0.220212142,0.221938878,0.220483878
2816.526,0.211052043,0.219248304,0.223035877,0.223311186,0.223055909,0.223332465,0.221154661,0.220931785,0.222654327,0.221200629
2817.008,0.211859423,0.220025391,0.223836195,0.224058902,0.223829568,0.224085465,0.221896918,0.221667575,0.223382209,0.221934846
2817.49,0.212680043,0.220817483,0.224648001,0.224824985,0.224613708,0.224853343,0.222661217,0.222415536,0.224123484,0.222685324
2817.973,0.213512247,0.221623903,0.225467488,0.225607582,0.225404759,0.225635896,0.223445912,0.223172883,0.224877587,0.223450146
2818.455,0.214356037,0.222444198,0.226290358,0.226406421,0.226200275,0.226431823,0.224248732,0.22393763,0.225644016,0.224228055
2818.937,0.215212404,0.22327588,0.227117034,0.227219172,0.227001376,0.227240467,0.225067402,0.224709987,0.226423686,0.225018008
2819.419,0.216086066,0.224121136,0.227949489,0.228046108,0.227811639,0.228063825,0.225901728,0.225495148,0.227218072,0.225822361
2819.901,0.216980663,0.224979286,0.228790824,0.228888942,0.228635101,0.228904311,0.226751307,0.226298918,0.22802975,0.226642538
2820.383,0.217901326,0.225853725,0.229646394,0.229750622,0.229477815,0.229764362,0.22761678,0.227127905,0.228860948,0.227482425
2820.865,0.218849793,0.226747016,0.230518104,0.230632107,0.230342472,0.230646632,0.228498577,0.227985332,0.22971387,0.22834465
2821.347,0.21982325,0.227660742,0.231408349,0.231534424,0.23122933,0.231549825,0.229394631,0.228871624,0.23058947,0.229229926
2821.83,0.220816814,0.22859777,0.232316283,0.232455107,0.232136157,0.232471759,0.230303702,0.229783011,0.231488867,0.230137869
2822.312,0.221824281,0.229560663,0.233243245,0.233393196,0.233061641,0.233408498,0.231222469,0.230715725,0.232411892,0.231066289
2822.794,0.22284176,0.230550477,0.234189306,0.234344854,0.234002204,0.234354558,0.232150512,0.231663571,0.233357488,0.232013653
2823.276,0.223869169,0.231569173,0.235156721,0.235310835,0.234957647,0.23531105,0.233088901,0.232624378,0.234326232,0.232979577
2823.758,0.224908825,0.232614563,0.236146406,0.236291344,0.235928428,0.236277327,0.23404035,0.233597143,0.235318135,0.233962749
2824.24,0.225963376,0.233683556,0.23715956,0.23728967,0.236915003,0.237256477,0.23500697,0.234582693,0.236330665,0.234964371
2824.722,0.227036959,0.234769063,0.238193363,0.238306362,0.237920096,0.238252697,0.235992322,0.235581241,0.237361821,0.235984281
2825.204,0.228132801,0.235864751,0.23924711,0.239344914,0.238946629,0.239269741,0.236998944,0.236597,0.238410886,0.237024503
2825.687,0.229248917,0.236962927,0.24031742,0.240404368,0.239996654,0.240309188,0.238028526,0.237630808,0.239474763,0.238085766
2826.169,0.230386713,0.238061706,0.241404008,0.241485545,0.24107379,0.241372384,0.239083399,0.23868629,0.240554379,0.239170014
2826.651,0.231546023,0.239163125,0.242508216,0.242589063,0.242181456,0.242460881,0.240164844,0.239766684,0.241652712,0.24028137
2827.133,0.232727676,0.240276684,0.243634342,0.243716839,0.243321665,0.243576703,0.241277302,0.240877446,0.242774209,0.241423074
2827.615,0.233938539,0.241415053,0.244790983,0.244872987,0.244496457,0.244722762,0.242424146,0.242023431,0.24392554,0.242600322
2828.097,0.235183991,0.242589618,0.245980678,0.246060658,0.245704906,0.245901069,0.243606062,0.243207302,0.245111535,0.243816362
2828.579,0.236469908,0.243810183,0.247209415,0.247284238,0.246942572,0.247112328,0.244823508,0.244430517,0.246336688,0.245073039
2829.061,0.23780026,0.245081346,0.248477408,0.248544207,0.248204885,0.248357244,0.246073594,0.245690312,0.247602524,0.246370588
2829.543,0.239176455,0.246400847,0.249784021,0.249838919,0.249487338,0.249632331,0.24735154,0.246981306,0.248907817,0.247705871
2830.026,0.240596673,0.247762124,0.251125449,0.251165224,0.25078662,0.250935397,0.248651931,0.248296695,0.250248933,0.249074492
2830.508,0.242055782,0.249156128,0.252498731,0.252517432,0.252104783,0.252264522,0.249971212,0.249631681,0.251622595,0.250471179
2830.99,0.243552129,0.250576375,0.253901543,0.253893009,0.253446731,0.253619921,0.251311102,0.250985486,0.253025163,0.251892937
2831.472,0.245078182,0.252018565,0.255332686,0.255289487,0.254819288,0.255003226,0.252673734,0.252357938,0.254455016,0.253336776
2831.954,0.246633611,0.253483001,0.256791033,0.256706797,0.25622888,0.2564178,0.254064187,0.253754312,0.255910163,0.254801316
2832.436,0.248215768,0.254973453,0.258274609,0.258146448,0.25767988,0.257864751,0.255487349,0.255179288,0.257389905,0.256286229
2832.918,0.249822667,0.256494068,0.259783557,0.259610769,0.259171559,0.25934395,0.25694601,0.256638168,0.258894472,0.257792096
2833.4,0.251455218,0.258051935,0.261316748,0.261104147,0.260702195,0.260855004,0.258442331,0.258134042,0.260426511,0.259322174
2833.883,0.253117227,0.259651881,0.262878059,0.262630487,0.26226715,0.262396152,0.259975526,0.259670203,0.261988117,0.260879726
2834.365,0.254816143,0.261300917,0.264473057,0.264197395,0.2638649,0.263967458,0.261546933,0.261247127,0.263585659,0.262471076
2834.847,0.256562308,0.263002815,0.266110834,0.265811657,0.265496372,0.265573884,0.263159354,0.262868328,0.265225167,0.264103649
2835.329,0.258365073,0.264762928,0.267801749,0.267481496,0.267165277,0.267221434,0.264815402,0.264534503,0.26691305,0.265786133
2835.811,0.260236023,0.266584198,0.269556303,0.269214861,0.26888089,0.268919379,0.26652276,0.266249782,0.268655366,0.267526883
2836.293,0.262185916,0.268467755,0.271379219,0.271017509,0.270651162,0.270676466,0.268285121,0.268016292,0.270455026,0.26933143
2836.775,0.264216737,0.27041375,0.273273666,0.272889302,0.272482651,0.272497461,0.270104496,0.269835766,0.272312345,0.271201525
2837.257,0.266330555,0.272421506,0.275236828,0.274828047,0.274380261,0.27438295,0.271981212,0.271709116,0.274224837,0.273135893
2837.74,0.268527618,0.274491171,0.277266306,0.276828468,0.276346243,0.276331497,0.273914539,0.273637478,0.276192072,0.275132519
2838.221,0.270808009,0.276624557,0.279360834,0.278887961,0.278380664,0.278339904,0.27590417,0.275623612,0.278212495,0.27718832
2838.704,0.27317628,0.278828526,0.281522172,0.281004607,0.280485048,0.280407845,0.277953829,0.277670103,0.280290916,0.279304522
2839.186,0.275640456,0.281109411,0.28375772,0.283182518,0.282661118,0.282538518,0.280070466,0.279783395,0.282432539,0.28148491
2839.668,0.278213861,0.283482446,0.286077064,0.285433686,0.284915696,0.284741323,0.282265914,0.281971201,0.284650276,0.283739952
2840.15,0.280910396,0.285958263,0.28849155,0.287772365,0.287257199,0.287028663,0.284553341,0.284243706,0.286956906,0.286081615
2840.632,0.283743549,0.288553074,0.291015342,0.29021507,0.289698146,0.289416531,0.286946188,0.286612168,0.289367704,0.288524831
