Wavenumber,t0,60s,120s,180s,5m,10m,15m,20m,25m,30m,40m,50m,60m,90m,2h
3382.049,0.269496136,0.250839459,0.244589018,0.240477435,0.235531916,0.228060626,0.22449873,0.2242966,0.223261903,0.222889825,0.221948084,0.221194117,0.217883076,0.212056367,0.204195725
3382.531,0.269342041,0.250719034,0.244473801,0.24036761,0.235413571,0.227930111,0.224368015,0.224178789,0.223139473,0.222767189,0.221829684,0.221090084,0.217780268,0.211946224,0.204076605
3383.014,0.269183619,0.250603966,0.244361725,0.240263843,0.235300693,0.227797986,0.224232893,0.224062677,0.223016985,0.222643764,0.221714039,0.220993288,0.217680377,0.21184336,0.2039689
3383.496,0.269035704,0.250501198,0.24425907,0.240171997,0.23519953,0.227671003,0.224100294,0.223953323,0.22290123,0.222526193,0.221606876,0.220906912,0.217587672,0.211753433,0.203875093
3383.978,0.268910862,0.250412912,0.244167407,0.240092384,0.235109828,0.227553528,0.223975055,0.223852231,0.222795112,0.222417923,0.221510713,0.220829106,0.217501618,0.211675592,0.203791686
3384.46,0.268814656,0.25033296,0.244082025,0.240018946,0.235025768,0.227445911,0.223859291,0.22375813,0.222697181,0.222318896,0.221423528,0.220752553,0.217416655,0.211602777,0.203709979
3384.942,0.268745849,0.250253007,0.243995465,0.239943144,0.234938887,0.22734524,0.223751527,0.223666686,0.222602998,0.222226845,0.221340287,0.220669219,0.217326035,0.21152551,0.20361971
3385.424,0.268697025,0.250166309,0.243901839,0.239857023,0.234843055,0.227248606,0.223650403,0.223574793,0.222508619,0.222138794,0.221256769,0.220573795,0.217226283,0.211437265,0.203515152
3385.906,0.268660149,0.250070881,0.243799184,0.239758728,0.234736988,0.227155115,0.223554872,0.223481415,0.222412729,0.222053956,0.221170793,0.220467476,0.217118432,0.211336339,0.203396619
3386.388,0.268627805,0.249970097,0.243690837,0.239650057,0.234625084,0.22706566,0.223465748,0.223387862,0.22231625,0.221973098,0.221082835,0.220356026,0.217008715,0.211226651,0.203270813
3386.871,0.268593608,0.249869908,0.243581901,0.239535601,0.234513433,0.226981716,0.223383478,0.223295637,0.222221596,0.221896438,0.220994738,0.220246783,0.216904477,0.211114114,0.203146513
3387.353,0.268554054,0.249773687,0.24347532,0.239418467,0.234406432,0.226902759,0.223306994,0.223205091,0.222129887,0.22182234,0.220907077,0.220143744,0.216810105,0.211002882,0.203029719
3387.835,0.268502139,0.249678458,0.243369329,0.239297621,0.234301688,0.226823511,0.223230375,0.22311142,0.222037511,0.221744675,0.220816186,0.220044861,0.216722661,0.210891156,0.202919336
3388.317,0.268429624,0.249576682,0.24325686,0.239167825,0.234192878,0.22673493,0.223144474,0.223007418,0.221937596,0.22165493,0.220716099,0.219943253,0.216634581,0.210772704,0.202808739
3388.799,0.268325177,0.249458241,0.243130062,0.239023157,0.234070563,0.226625877,0.223038341,0.222885115,0.221821919,0.221544157,0.220599205,0.219830014,0.216535782,0.210640366,0.20268954
3389.281,0.26817994,0.24931758,0.242984226,0.238862133,0.233929685,0.226488532,0.2229045,0.22274041,0.221685847,0.22140877,0.220462095,0.219702279,0.216421917,0.210492598,0.20255705
3389.763,0.267991442,0.249155293,0.24282092,0.238689599,0.233772191,0.226321633,0.222741145,0.222575236,0.221530185,0.221251233,0.220307208,0.219564105,0.216295008,0.210335275,0.202414063
3390.245,0.267766273,0.248981302,0.242650548,0.238516205,0.233606893,0.226132265,0.222554703,0.222398285,0.221362785,0.221081379,0.220143481,0.219426846,0.216165262,0.210181988,0.202271154
3390.728,0.26752071,0.248809294,0.242485672,0.238355377,0.233447043,0.225933408,0.222357252,0.222221979,0.221195129,0.220912983,0.219983103,0.219303803,0.216044825,0.210048364,0.202140481
3391.209,0.26727803,0.24865296,0.242337873,0.238216709,0.233304025,0.225741051,0.222164811,0.222059403,0.221039368,0.220758225,0.219837788,0.219204125,0.215942453,0.209945005,0.202032092
3391.692,0.26706172,0.248518052,0.242211664,0.238101784,0.233181925,0.225568254,0.221990563,0.221917413,0.220902531,0.220624375,0.21971368,0.219126915,0.215857431,0.209871992,0.201945362
3392.174,0.266888466,0.248402785,0.24210371,0.238004368,0.233076928,0.225421692,0.221842139,0.221797219,0.22078495,0.220510824,0.219610184,0.219062431,0.21578021,0.209818028,0.201870281
3392.656,0.266764036,0.248298629,0.242004392,0.237912014,0.232978684,0.225300957,0.221719424,0.221693744,0.220681228,0.220411127,0.219519709,0.218994726,0.215695485,0.209764281,0.201791076
3393.138,0.266681633,0.248195464,0.241903307,0.237813387,0.232876839,0.225199374,0.221617194,0.221598745,0.220583217,0.220315844,0.219433178,0.21891008,0.21559083,0.20969291,0.201693927
3393.62,0.266623126,0.248085752,0.241792408,0.237701373,0.232763728,0.225107417,0.221524847,0.221503688,0.220482734,0.220216304,0.219341177,0.218802348,0.215461282,0.209593824,0.201571464
3394.102,0.266568533,0.247968501,0.241671303,0.237577029,0.232638982,0.225015924,0.22143349,0.221403865,0.220376263,0.220108625,0.219239782,0.218676244,0.215312975,0.209469319,0.201428711
3394.584,0.266498284,0.24784629,0.241543132,0.237445709,0.232506958,0.224917796,0.221334793,0.221297363,0.220262059,0.219992374,0.219128774,0.218543379,0.215159367,0.209330947,0.201278277
3395.066,0.266401872,0.247724675,0.241414175,0.237315385,0.232373143,0.224809596,0.221224233,0.221184415,0.220142318,0.219869935,0.219010988,0.21841628,0.215014513,0.209193011,0.201134527
3395.549,0.266278884,0.247606035,0.241287182,0.237189946,0.232241489,0.224689327,0.221100547,0.221066292,0.220018162,0.219743771,0.218889655,0.218302663,0.21488695,0.209066864,0.201007529
3396.031,0.266138797,0.247490173,0.241163721,0.237069882,0.232112267,0.224558871,0.220966123,0.220944867,0.219891316,0.219616662,0.21876842,0.218202289,0.214776995,0.208955949,0.200898867
3396.513,0.265995415,0.247373319,0.241040064,0.236950423,0.231981935,0.224420148,0.220824632,0.220820201,0.21976178,0.219488744,0.218647424,0.218106845,0.214676529,0.208854014,0.200800779
3396.995,0.265865629,0.247252498,0.240913659,0.23682774,0.23184851,0.224277952,0.22068248,0.220695339,0.219630557,0.219361378,0.218528746,0.218007087,0.21457497,0.208751823,0.200702848
3397.477,0.265758916,0.247125525,0.240783525,0.236698784,0.231710804,0.224137502,0.220545746,0.220571454,0.219499569,0.219235884,0.218412882,0.217894603,0.214463467,0.208639682,0.20059485
3397.959,0.26567919,0.246994585,0.240651428,0.236564513,0.231571678,0.224003572,0.220419963,0.220452589,0.219372193,0.219114371,0.218301756,0.217768777,0.21434033,0.20851395,0.200472759
3398.441,0.265619035,0.24686186,0.240519723,0.23642688,0.231434108,0.223878083,0.220306063,0.220339094,0.219250784,0.218997194,0.218195326,0.217632393,0.214207844,0.208375143,0.200337102
3398.923,0.265565267,0.246729134,0.240389393,0.236287763,0.231300605,0.223759813,0.220202318,0.220229467,0.219135225,0.218883051,0.218091612,0.217491614,0.214072261,0.208228068,0.200192395
3399.406,0.26550161,0.246595417,0.240258866,0.23614546,0.231168951,0.223643891,0.22010201,0.22011855,0.219022179,0.218766879,0.217985718,0.217349026,0.21393646,0.208077095,0.200043015
3399.888,0.265415704,0.246457533,0.240123432,0.235997646,0.231035117,0.223523777,0.219997527,0.220000193,0.218906208,0.218642666,0.217872015,0.217205125,0.213801135,0.207924856,0.199891584
3400.37,0.265300132,0.246311515,0.239978381,0.23583924,0.230893072,0.22339365,0.219881472,0.21986828,0.218781089,0.218504599,0.217744478,0.217056631,0.213662336,0.207771075,0.199737787
3400.852,0.265158398,0.246156371,0.239821552,0.235669911,0.230740519,0.223251726,0.219750407,0.219721524,0.218644016,0.218350373,0.217601838,0.216900244,0.213516867,0.207616304,0.199581996
3401.334,0.264999564,0.245995474,0.239655891,0.235493469,0.230578841,0.223100681,0.219605168,0.21956305,0.218496755,0.218183396,0.217447565,0.216735862,0.213363795,0.207461711,0.199426382
3401.816,0.264837435,0.24583537,0.23948866,0.235318062,0.230415178,0.222946997,0.219451483,0.219400904,0.218345706,0.218011611,0.217289388,0.216567922,0.213207567,0.207312163,0.19927583
3402.298,0.264683957,0.245683003,0.239327906,0.235152895,0.230256184,0.222797699,0.21929607,0.219243679,0.218198131,0.21784426,0.217136403,0.216403024,0.213054475,0.207172407,0.19913554
3402.78,0.264545313,0.245541945,0.239178536,0.235003303,0.230107115,0.222657502,0.21914419,0.219097568,0.218059861,0.217688811,0.216994596,0.216247491,0.212910634,0.20704533,0.19900862
3403.262,0.264420677,0.245409418,0.239039707,0.234868973,0.229966335,0.222525959,0.218998,0.218962648,0.217932112,0.217548124,0.216864403,0.216103193,0.212777731,0.20692854,0.19889255
3403.745,0.264303046,0.24527828,0.238905137,0.234743281,0.2298275,0.222397676,0.218855926,0.218834427,0.217810212,0.217419615,0.216740949,0.21596655,0.212651994,0.206814143,0.198779763
3404.227,0.264183354,0.245139206,0.238766327,0.234616592,0.229682244,0.222265803,0.218714046,0.218705562,0.217687155,0.217297175,0.216616405,0.215831319,0.212526238,0.206692546,0.198660857
3404.709,0.264054598,0.244986442,0.238616506,0.23448103,0.229524652,0.222123975,0.218569234,0.218568649,0.217555558,0.217174598,0.216483318,0.215690977,0.212393215,0.206555045,0.198527311
3405.191,0.263913276,0.244818601,0.238453357,0.234332455,0.2293534,0.221969612,0.21841951,0.218419726,0.21741187,0.21704741,0.216338142,0.215541867,0.212248779,0.206398138,0.198375919
3405.673,0.263760416,0.244641039,0.238281101,0.234173072,0.229173995,0.221804907,0.21826596,0.21826004,0.217256443,0.216914743,0.216182402,0.215386036,0.212095131,0.20622592,0.198210687
3406.155,0.263600141,0.244461294,0.238105194,0.234007065,0.228993909,0.221633682,0.21810979,0.218093187,0.217092949,0.216777031,0.2160204,0.215227222,0.211936799,0.206045473,0.198038301
3406.637,0.263435539,0.244284922,0.237931348,0.233838263,0.228819427,0.221460885,0.217952435,0.217923717,0.21692598,0.216635831,0.215857763,0.215070059,0.21177938,0.205865421,0.197866443
3407.119,0.263268878,0.244112319,0.237760015,0.233667723,0.22865232,0.221288437,0.21779306,0.217754285,0.216758285,0.216489447,0.215697009,0.214915501,0.211625395,0.205690453,0.197698806
3407.602,0.263099744,0.243940113,0.237587641,0.233492277,0.228488559,0.221116319,0.217629724,0.217585186,0.216589962,0.216336463,0.215538494,0.214761161,0.211473593,0.205520669,0.197534259
3408.084,0.262926284,0.243763344,0.237409339,0.23330878,0.228322464,0.220943153,0.217460564,0.217416262,0.216420245,0.216174807,0.215380832,0.214604236,0.211320025,0.205353554,0.197370024
3408.566,0.262748291,0.243578639,0.237221263,0.233114984,0.228148429,0.220767562,0.217285112,0.21724603,0.216248035,0.216003869,0.215221782,0.214442062,0.211161197,0.205185411,0.197201586
3409.048,0.262565973,0.243387189,0.237023608,0.232914193,0.227965308,0.220589778,0.217105078,0.217075232,0.216073823,0.215826191,0.215061286,0.214275812,0.210996532,0.20501622,0.197029474
3409.53,0.262381182,0.243193557,0.236820772,0.232712229,0.227776096,0.220411334,0.216923587,0.216905449,0.215899945,0.215647291,0.214901345,0.214110616,0.210829267,0.204849481,0.196857127
3410.012,0.262195568,0.243003297,0.236618543,0.232516147,0.227585833,0.220234249,0.216743534,0.21673758,0.215728579,0.21547186,0.214743405,0.213951384,0.210664086,0.20469026,0.196689686
3410.494,0.262012219,0.242819188,0.236421831,0.232330364,0.227398937,0.220061122,0.216569053,0.216573696,0.215563455,0.215306263,0.214592719,0.213804839,0.210507897,0.204546231,0.196534736
3410.976,0.261829488,0.24263607,0.236227631,0.23215058,0.227212546,0.219888247,0.21639696,0.216408971,0.215400883,0.215147839,0.21444346,0.213663305,0.210354071,0.204409224,0.196383636
3411.458,0.261641608,0.242448191,0.236032076,0.231970756,0.227023198,0.219710502,0.216222771,0.216237821,0.215235897,0.214991465,0.214289682,0.213520319,0.210198379,0.204274848,0.196231931
3411.941,0.261443426,0.242248805,0.235831909,0.231784211,0.226827857,0.219523093,0.216041688,0.216055734,0.215063825,0.21483109,0.214125381,0.213369737,0.210036195,0.204137247,0.196074909
3412.423,0.261233915,0.242036325,0.235626167,0.231587601,0.226626601,0.219324857,0.215853169,0.215862123,0.214882782,0.214663699,0.213948414,0.213208816,0.209865516,0.203992961,0.195910479
3412.905,0.261018429,0.241815116,0.235419169,0.231383468,0.226423515,0.219120683,0.215660766,0.215662341,0.214696674,0.214490908,0.213762113,0.2130401,0.20968894,0.203841217,0.195740985
3413.387,0.260805415,0.241594502,0.235216882,0.231177928,0.226225216,0.218917557,0.215470285,0.215464101,0.214511607,0.214316896,0.213573513,0.212869972,0.209511829,0.203683894,0.195570769
3413.869,0.260603113,0.241383609,0.235025214,0.230978876,0.226037814,0.218723939,0.215288446,0.215275217,0.214333272,0.214146412,0.213390344,0.212705054,0.20933972,0.203523387,0.195405263
3414.351,0.260414615,0.241187001,0.234845421,0.230790044,0.225862301,0.218542429,0.215115848,0.215098208,0.214163497,0.213981307,0.213216509,0.212547971,0.20917438,0.203360288,0.195245876
3414.833,0.260234562,0.241002693,0.234671339,0.230609479,0.225693695,0.218370583,0.214948338,0.21492985,0.213999178,0.213817621,0.213050007,0.212395898,0.209012851,0.203191809,0.195090007
3415.315,0.26005245,0.240821559,0.234492684,0.230429245,0.22552219,0.21819959,0.214777546,0.21476245,0.213831915,0.213648871,0.212884199,0.212240703,0.208848643,0.203013202,0.194929936
3415.798,0.259854474,0.240631498,0.234298425,0.230239006,0.225336772,0.218019885,0.214594735,0.214586906,0.213654483,0.21346873,0.212711058,0.212073578,0.208674668,0.202819422,0.194757374
3416.28,0.259630954,0.240423184,0.234079788,0.230029304,0.22513034,0.217823628,0.214394566,0.214398119,0.213462016,0.21327436,0.212525847,0.211887344,0.208486122,0.202607364,0.194565284
3416.762,0.25937921,0.240192056,0.233835497,0.229795897,0.224901005,0.217609616,0.214178222,0.214196208,0.213257005,0.213068718,0.212328784,0.211681604,0.208284038,0.202377364,0.194351634
3417.244,0.259103981,0.239940492,0.233570537,0.229539861,0.224653574,0.21738105,0.213951917,0.213986484,0.213046105,0.212858662,0.212126053,0.211460713,0.208073418,0.202132805,0.19411785
3417.726,0.258814538,0.23967524,0.233292879,0.229265886,0.224395383,0.217144587,0.213723205,0.213776116,0.212837541,0.212651759,0.211925046,0.211231947,0.207860912,0.201878929,0.193869133
3418.208,0.258520562,0.239402845,0.233010607,0.228979502,0.224132619,0.216905563,0.213497308,0.213569107,0.212636476,0.212451891,0.21173046,0.211002307,0.207650828,0.201620048,0.193611326
3418.69,0.258228235,0.239128069,0.232727864,0.228685848,0.223868882,0.216665626,0.213275352,0.213364403,0.212441712,0.212256596,0.211542395,0.210774893,0.207443741,0.201359367,0.193348632
3419.172,0.257941263,0.23885369,0.232447477,0.22838938,0.223605009,0.216424059,0.213054173,0.213157863,0.212247752,0.212059999,0.211356332,0.210550303,0.207237806,0.201100981,0.193086055
3419.655,0.257662738,0.238582288,0.232171428,0.228095492,0.223342011,0.216179951,0.212829985,0.212943822,0.212047943,0.211854791,0.211165631,0.210328119,0.207030481,0.200850111,0.192829265
3420.136,0.257396574,0.23831888,0.231903819,0.227812332,0.223084131,0.215934542,0.212602166,0.212720505,0.211838064,0.211638744,0.210967101,0.210109713,0.20682262,0.200614711,0.19258647
3420.619,0.257148744,0.238069955,0.231651617,0.227549827,0.222837965,0.21569251,0.212373667,0.21249086,0.211619686,0.211414814,0.210760961,0.209897829,0.206617896,0.200403959,0.192366056
3421.101,0.256925842,0.237842675,0.231422459,0.227316694,0.22261153,0.215461014,0.212150391,0.212262054,0.211398402,0.211189781,0.210551392,0.209697518,0.206422323,0.200224936,0.192174983
3421.583,0.256731987,0.237641643,0.231221684,0.227118072,0.222410798,0.215246206,0.211938319,0.212041725,0.211181319,0.210972492,0.210344162,0.209511363,0.206240308,0.200079106,0.192015576
3422.065,0.256563471,0.237464298,0.231047229,0.226950482,0.222234059,0.21504861,0.211738169,0.211833583,0.21097144,0.210765924,0.21014153,0.209337696,0.206069807,0.199959665,0.191881835
3422.547,0.256409994,0.237300623,0.230889164,0.226802102,0.222072653,0.214862463,0.211545028,0.211634504,0.210766429,0.210567298,0.20994084,0.209168563,0.205903216,0.199851995,0.191760975
3423.029,0.256255693,0.237136492,0.230733416,0.226656555,0.221912609,0.214677344,0.211350004,0.211437358,0.210559259,0.210368218,0.209735136,0.208993584,0.205728825,0.199737736,0.191636479
3423.511,0.256086147,0.236957501,0.230564418,0.226497387,0.221739587,0.214482795,0.211143835,0.211232771,0.21034143,0.210159562,0.20951758,0.208803512,0.205535376,0.199600492,0.191493101
3423.993,0.255892704,0.23675627,0.230372907,0.226314516,0.221545393,0.214272819,0.210921802,0.211014747,0.210108879,0.209936183,0.209284703,0.208594193,0.205317947,0.199431143,0.191322904
3424.476,0.255675158,0.236532641,0.230157861,0.226106982,0.22132931,0.21404792,0.210685264,0.210783109,0.209863196,0.209698813,0.209038568,0.208368888,0.205078761,0.199229529,0.191125986
3424.958,0.255441131,0.236294231,0.229925465,0.225879966,0.221097582,0.213814756,0.210440843,0.210542234,0.209611703,0.209454743,0.208786447,0.208135052,0.204827366,0.199003624,0.190909385
3425.44,0.255200099,0.236050742,0.22968561,0.225642807,0.22085916,0.213581107,0.210197024,0.210298858,0.209363271,0.209212643,0.208537022,0.20790223,0.204575297,0.198764822,0.190683185
3425.922,0.254959274,0.235809713,0.229445813,0.225402522,0.220621049,0.213352483,0.20995905,0.21005767,0.209123948,0.208977717,0.208295286,0.207675552,0.204331287,0.198523131,0.190455109
3426.404,0.254718861,0.235571819,0.229208333,0.225161025,0.220384165,0.213128303,0.209726765,0.209818689,0.208893811,0.208749629,0.208061696,0.207454183,0.204097699,0.198283201,0.19022805
3426.886,0.254473916,0.235331921,0.228969734,0.224915405,0.22014405,0.212902492,0.209495586,0.209577637,0.208667149,0.208522999,0.207830822,0.207232138,0.203870861,0.198044813,0.189999876
3427.368,0.254216816,0.235082123,0.228723833,0.224660268,0.219894323,0.212667271,0.209258544,0.209329398,0.208435717,0.208289058,0.207595844,0.207001722,0.203643506,0.197804587,0.189766112
3427.85,0.253944471,0.234817823,0.228465469,0.224394031,0.21963152,0.212417535,0.209012084,0.209072468,0.20819392,0.208043766,0.207352979,0.20675868,0.203410891,0.197560621,0.18952494
3428.333,0.253657294,0.234539179,0.228195622,0.224118825,0.219357256,0.212153925,0.208757586,0.208808624,0.207941445,0.207787261,0.207102523,0.206504682,0.203172241,0.197313748,0.189277923
3428.815,0.253364348,0.234253055,0.227919317,0.223842094,0.21907912,0.211882825,0.208500874,0.208544467,0.207683513,0.207526321,0.20685066,0.206247184,0.202932003,0.19706816,0.189030554
3429.297,0.253074492,0.233968181,0.227644387,0.223571773,0.218805343,0.211612598,0.208248628,0.208287264,0.20742778,0.207269166,0.206604207,0.205995015,0.202695775,0.196828981,0.188789538
3429.779,0.252794731,0.233691382,0.227376405,0.223313118,0.218542715,0.211350366,0.20800514,0.208041056,0.207181017,0.207022395,0.206367664,0.205754716,0.202467388,0.196599535,0.188559057
3430.261,0.252526301,0.233423868,0.227116607,0.223065349,0.218291354,0.211097603,0.207769651,0.20780436,0.206944088,0.206786425,0.206141269,0.205526428,0.202245552,0.196378279,0.188338312
3430.743,0.252263639,0.23316173,0.226861462,0.222821878,0.218045927,0.210850622,0.20753655,0.207571375,0.206713127,0.206557154,0.205919789,0.205305238,0.202024848,0.196161018,0.188122629
3431.225,0.251999328,0.232898164,0.226605276,0.222574792,0.217798554,0.210603622,0.20729908,0.207334503,0.206481793,0.206327805,0.205696406,0.205083472,0.201798565,0.195942334,0.187905851
3431.707,0.251728838,0.232627951,0.226344085,0.222318698,0.217543632,0.210352392,0.207053475,0.20709021,0.206245414,0.206093805,0.205467473,0.204856317,0.201563369,0.195720326,0.187684441
3432.189,0.251451755,0.232351767,0.226077811,0.222053243,0.217279914,0.210095962,0.206800938,0.20683908,0.206003422,0.205854878,0.205233428,0.204622918,0.201321285,0.19549632,0.187459355
3432.672,0.251173436,0.232074234,0.225811222,0.22178341,0.217011877,0.20983891,0.206547469,0.206587638,0.205760172,0.205616444,0.20499958,0.204388346,0.201079479,0.195276191,0.18723599
3433.154,0.250900267,0.231802394,0.225549619,0.221516314,0.216746467,0.209585837,0.206299553,0.206342681,0.205521556,0.205384533,0.204772075,0.204159203,0.200846784,0.195065616,0.187020405
3433.636,0.250636575,0.231541229,0.225295533,0.221256526,0.216488314,0.20934006,0.206061112,0.206108602,0.205291007,0.205162928,0.204554439,0.203940041,0.200628601,0.194867485,0.18681559
3434.118,0.250379475,0.231290379,0.225046394,0.221003851,0.216237945,0.209100434,0.205830633,0.205884464,0.205067584,0.204950172,0.20434495,0.203730524,0.200424274,0.19467863,0.186619923
3434.6,0.250123199,0.231043895,0.224796155,0.220753091,0.215991098,0.208861021,0.205601416,0.205663725,0.204845613,0.204739742,0.204137165,0.203525201,0.200227589,0.194492506,0.186426974
3435.082,0.249859095,0.230794256,0.224536633,0.220497602,0.215741566,0.208615302,0.205365111,0.205438825,0.204617439,0.204522926,0.203923176,0.2033163,0.200028721,0.194300071,0.186228277
3435.564,0.249583248,0.230535768,0.224264018,0.220233926,0.215485379,0.20835957,0.205117156,0.205204473,0.204378116,0.204293892,0.203698069,0.203098272,0.199820602,0.194096064,0.186018849
3436.046,0.249296688,0.230266806,0.223978999,0.219962354,0.215222478,0.208094407,0.204856911,0.204959164,0.204126563,0.20405061,0.203461665,0.202868969,0.199600473,0.193878903,0.185797869
3436.529,0.249006215,0.229990443,0.223687738,0.219687538,0.214956523,0.207824161,0.204588704,0.204706667,0.203866453,0.203796627,0.203218007,0.202631494,0.199370875,0.193651929,0.185568679
3437.011,0.248719243,0.229711878,0.22339787,0.219415771,0.214691813,0.20755537,0.204319313,0.204451925,0.203604123,0.203538013,0.202973159,0.202390321,0.199136692,0.193419041,0.1853364
3437.493,0.248438658,0.229432778,0.223113381,0.21914844,0.214429049,0.207290401,0.20405165,0.204196909,0.203342638,0.203277704,0.20272964,0.202147338,0.198900503,0.193181169,0.185102128
3437.975,0.248159927,0.229151376,0.222832385,0.218882086,0.214163347,0.207026947,0.203784744,0.203939822,0.203081939,0.203016035,0.202486398,0.201900975,0.198660682,0.192933939,0.184862422
3438.457,0.247872338,0.228859757,0.222546797,0.21860731,0.213885444,0.206758253,0.20351279,0.203674376,0.202817293,0.202749085,0.202236537,0.201645287,0.198411055,0.192668313,0.184607977
3438.939,0.247562294,0.228549905,0.222247351,0.218313871,0.213585418,0.206476169,0.203228778,0.203394302,0.202542794,0.202472696,0.201973793,0.201373612,0.19814366,0.192374953,0.184329019
3439.421,0.24722176,0.228217695,0.221926981,0.217995184,0.213257586,0.206175846,0.20292898,0.203097451,0.202254848,0.202184265,0.201695154,0.201083762,0.197854747,0.192049883,0.184020605
3439.903,0.24685156,0.227865744,0.221586375,0.217653282,0.212905333,0.205859494,0.202615377,0.202787494,0.201955518,0.201887853,0.201403275,0.200778682,0.197546658,0.191697673,0.183686056
3440.385,0.246462408,0.22750433,0.221233717,0.217296919,0.212539499,0.20553412,0.202295948,0.202472889,0.201651162,0.201590889,0.201106482,0.200467716,0.197229061,0.191332604,0.183338195
3440.868,0.246070578,0.227146804,0.220881118,0.216939617,0.212175143,0.205210511,0.201979762,0.202164553,0.201348965,0.201301197,0.200814148,0.200161979,0.196914857,0.19097353,0.182994166
3441.35,0.245692344,0.226804356,0.220539393,0.216593298,0.211825926,0.204897264,0.201675265,0.201870123,0.20105568,0.201024394,0.200533368,0.199870161,0.196615165,0.190639044,0.182671794
3441.832,0.245335742,0.226481311,0.220213194,0.216262828,0.211498055,0.204596592,0.201383448,0.201590713,0.200771327,0.20075902,0.20026454,0.199594648,0.196334868,0.190338761,0.182379858
3442.314,0.244999328,0.226172809,0.219898968,0.215945314,0.211188689,0.204305776,0.201100445,0.201321498,0.200492038,0.200498928,0.200001657,0.19933037,0.196070749,0.19007084,0.182116421
3442.796,0.244672803,0.225866945,0.219585723,0.215630144,0.21088693,0.20401597,0.20081719,0.201053552,0.200210943,0.200235309,0.199735742,0.199067185,0.195813002,0.189821414,0.181868603
3443.278,0.244340509,0.225548166,0.219260525,0.21530495,0.210579101,0.203718946,0.200525742,0.200778536,0.19992284,0.199961047,0.199459204,0.198793999,0.195548963,0.189569556,0.181615663
3443.76,0.243989881,0.225205381,0.218912892,0.214959784,0.210252884,0.203408804,0.200220507,0.200492056,0.199626238,0.199673228,0.199168296,0.198502797,0.195269162,0.189293426,0.181337898
3444.242,0.243614532,0.22483373,0.218539841,0.214591442,0.209903453,0.203084884,0.199901467,0.200194736,0.199323649,0.199374057,0.198865557,0.198191732,0.194968695,0.188978405,0.181022368
3444.725,0.243216933,0.224436287,0.21814514,0.214203949,0.20953215,0.202750001,0.199571883,0.199889291,0.199019784,0.199067811,0.198555782,0.19786289,0.194648775,0.188620319,0.180666102
3445.207,0.242806974,0.224024144,0.217740153,0.2138069,0.209147792,0.202408929,0.199236591,0.199578924,0.198718078,0.198757841,0.198244382,0.197522734,0.194314185,0.188228408,0.180278776
3445.689,0.242400311,0.223612516,0.217339937,0.213414951,0.208764017,0.202067681,0.198901201,0.199265822,0.198420141,0.198445111,0.197934884,0.19717878,0.193973778,0.187822827,0.179880914
3446.171,0.242014043,0.223219379,0.21696086,0.213042681,0.208395478,0.201730877,0.198570142,0.198951139,0.198123852,0.198128717,0.197627824,0.196839857,0.19363619,0.187431291,0.179498592
3446.653,0.241664651,0.222861674,0.216618781,0.212704667,0.208056185,0.201404222,0.198248927,0.198635831,0.197828526,0.197808302,0.197323836,0.196514813,0.193311585,0.187083314,0.179159195
3447.135,0.241363465,0.222551724,0.216323084,0.212410349,0.207756781,0.201093051,0.197942469,0.198323589,0.197534044,0.197486684,0.197024565,0.196211841,0.193008241,0.186800656,0.178882036
3447.617,0.241111989,0.222293077,0.216075869,0.212162794,0.20749966,0.200801421,0.197655156,0.198018222,0.197243331,0.197168023,0.196731518,0.195935055,0.192730524,0.186589844,0.178672432
3448.099,0.240902889,0.222079745,0.215869911,0.211955319,0.207279393,0.200530127,0.197387901,0.197724652,0.196959056,0.196858073,0.196447012,0.195684357,0.192478296,0.186441997,0.178520043
3448.582,0.240718964,0.221896825,0.215689568,0.211773737,0.207082358,0.200275831,0.197137636,0.197443816,0.196682495,0.196559946,0.196171029,0.195453643,0.19224578,0.186333357,0.178402232
3449.063,0.24053854,0.221722278,0.215514505,0.211598272,0.206890656,0.200030267,0.196895564,0.197172393,0.196410901,0.19627187,0.195899664,0.195232374,0.192021959,0.186233995,0.178290247
3449.546,0.240338464,0.221532931,0.215323092,0.211407701,0.206685255,0.199780725,0.19664891,0.196901772,0.196136932,0.195986534,0.195624433,0.195005935,0.191793889,0.186114158,0.178156388
3450.028,0.240101718,0.221309242,0.215099155,0.211184182,0.206450783,0.199515543,0.196385888,0.196622088,0.195851499,0.195695246,0.195336975,0.194762018,0.191549562,0.185953077,0.177981422
3450.51,0.239819464,0.221039625,0.214832861,0.210917301,0.206179594,0.199226261,0.196096459,0.196323713,0.195546888,0.195389374,0.195029895,0.194492351,0.191281334,0.185740445,0.17775706
3450.992,0.239494937,0.220725052,0.214526015,0.210607681,0.205874177,0.198911908,0.195780156,0.196004909,0.195221685,0.195067205,0.194702798,0.194197431,0.190989463,0.185480595,0.177488384
3451.474,0.239140497,0.220375759,0.214188981,0.210265857,0.205543951,0.198579063,0.19544333,0.19566923,0.194881289,0.194734572,0.194362521,0.193884039,0.190681612,0.185187314,0.177189391
3451.956,0.238773121,0.220008215,0.213836755,0.209907383,0.205203043,0.198238534,0.19509796,0.195326285,0.194535692,0.19440186,0.194020361,0.193565477,0.190369017,0.184878544,0.176877986
